Rank,Compound,SMILES,Affinity_kcal_per_mol,DLG_file,Within_Pocket
18403,ZINC000268979261_docked,COc1cc([C@H](C)NC[C@H](O)c2ccc(C)o2)ccc1S(C)(=O)=O,-7.48,ZINC000268979261_docked.dlg,TRUE
18404,ZINC000180357491_docked,Cc1cc2c(cc1NS(=O)(=O)c1ccc(F)cc1C#N)OCO2,-7.48,ZINC000180357491_docked.dlg,TRUE
18405,ZINC000227634235_docked,N#Cc1cc(F)cc(Oc2ccccc2Br)c1,-7.48,ZINC000227634235_docked.dlg,TRUE
18406,ZINC000720052324_docked,CCC(C)(C)N(C)S(=O)(=O)c1cc(F)cc(C#N)c1,-7.48,ZINC000720052324_docked.dlg,TRUE
18407,ZINC000719260092_docked,CC1(C)CCCC[C@@H](Oc2ccc(C#N)cc2F)[C@H]1O,-7.48,ZINC000719260092_docked.dlg,TRUE
18408,ZINC000544559484_docked,COc1cc(Cc2noc(COc3ccc(C#N)cc3)n2)ccc1S(C)(=O)=O,-7.48,ZINC000544559484_docked.dlg,TRUE
18409,ZINC000291860953_docked,CCOC(=O)c1nn(C)cc1/C=C/C(=O)c1ccc(S(C)(=O)=O)c(OC)c1,-7.48,ZINC000291860953_docked.dlg,TRUE
18410,ZINC000601924492_docked,COc1cccc(CN(C)C(=O)CNc2cc(F)cc(C#N)c2)c1OC,-7.48,ZINC000601924492_docked.dlg,TRUE
18411,ZINC000152012181_docked,CC(C)C[C@H]1COCCN1S(=O)(=O)c1ccc(F)cc1C#N,-7.48,ZINC000152012181_docked.dlg,TRUE
18412,ZINC000589196728_docked,COc1ccc(F)cc1NC(=O)c1cc(O)cc(C#N)c1,-7.48,ZINC000589196728_docked.dlg,TRUE
18413,ZINC000157399361_docked,CN(c1ccc(Cl)cn1)S(=O)(=O)c1ccc(F)cc1C#N,-7.48,ZINC000157399361_docked.dlg,TRUE
18414,ZINC000120190450_docked,Cc1cc(C#N)ccc1Oc1ccc(C(=O)N(C)[C@H](C)CS(C)(=O)=O)cc1,-7.48,ZINC000120190450_docked.dlg,TRUE
18415,ZINC000700232122_docked,CCCNCc1cccnc1-c1cc(F)cc(C#N)c1,-7.48,ZINC000700232122_docked.dlg,TRUE
18416,ZINC000747061365_docked,COc1cc(C(=O)/C=C\c2ccc(-c3ccc(C)cc3)s2)ccc1S(C)(=O)=O,-7.48,ZINC000747061365_docked.dlg,TRUE
18417,ZINC000126809950_docked,COc1cc(C(=O)/C=C/c2ccc(Cl)s2)ccc1S(C)(=O)=O,-7.48,ZINC000126809950_docked.dlg,TRUE
18418,ZINC000703822277_docked,N#Cc1cc(F)ccc1Oc1cc(Br)ccc1N,-7.48,ZINC000703822277_docked.dlg,TRUE
18419,ZINC000463523824_docked,COc1cc(C#N)ccc1S(=O)(=O)Nc1cccc(COc2cccc(F)c2)c1,-7.48,ZINC000463523824_docked.dlg,TRUE
18420,ZINC000122593668_docked,C#CCN(CC#C)S(=O)(=O)c1ccc(S(C)(=O)=O)c(F)c1,-7.48,ZINC000122593668_docked.dlg,TRUE
18421,ZINC000402136529_docked,CN(C[C@H](O)c1cccc(C#N)c1)c1cccc(F)c1,-7.48,ZINC000402136529_docked.dlg,TRUE
18422,ZINC000808334109_docked,COc1cc(C#N)ccc1S(=O)(=O)Oc1cc(F)cc(C#N)c1,-7.48,ZINC000808334109_docked.dlg,FALSE
18423,ZINC000782984298_docked,COc1ccc(S(=O)(=O)N[C@H](C)[C@@H](O)c2cccc(F)c2)c(C)c1F,-7.48,ZINC000782984298_docked.dlg,TRUE
18424,ZINC000161754225_docked,CC[C@@H]1[C@@H](O)C[C@H]1c1ccc(S(C)(=O)=O)c(F)c1,-7.48,ZINC000161754225_docked.dlg,TRUE
18425,ZINC000591763727_docked,N#Cc1ccc(OC[C@@H](O)CN[C@@H]2C[C@H]2c2cccc(F)c2)cc1,-7.48,ZINC000591763727_docked.dlg,TRUE
18426,ZINC000091331720_docked,Cc1ccc(N)c(-c2cc(F)cc(C#N)c2)c1,-7.48,ZINC000091331720_docked.dlg,TRUE
18427,ZINC000040285036_docked,COc1ccc(F)cc1[C@H](Br)c1cccc(S(C)(=O)=O)c1,-7.48,ZINC000040285036_docked.dlg,TRUE
18428,ZINC000664351484_docked,CC(=O)c1ccc(S(C)(=O)=O)c(N2C[C@@H](C)C(O)[C@H](C)C2)c1,-7.48,ZINC000664351484_docked.dlg,TRUE
18429,ZINC000658113003_docked,COc1cc(C)c(C)cc1N[C@@H](C)c1ccc(S(C)(=O)=O)c(OC)c1,-7.48,ZINC000658113003_docked.dlg,TRUE
18430,ZINC000808332712_docked,N#Cc1cc(F)cc(OS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,-7.48,ZINC000808332712_docked.dlg,FALSE
18431,ZINC000865812024_docked,Cc1cc(C#N)cc(N[C@H](C)[C@H](O)c2ccccc2)n1,-7.48,ZINC000865812024_docked.dlg,FALSE
18432,ZINC000751345014_docked,N#Cc1cc(Cl)ccc1S(=O)(=O)N1CCC([C@@H](O)c2ccc(F)cc2)CC1,-7.48,ZINC000751345014_docked.dlg,TRUE
18433,ZINC000305181615_docked,Cc1cc(F)ccc1S(=O)(=O)NC[C@@H](O)c1ccco1,-7.48,ZINC000305181615_docked.dlg,TRUE
18434,ZINC000598354444_docked,CCN(C(=O)c1ccc(C)c(S(C)(=O)=O)c1)[C@@H](C)C#N,-7.48,ZINC000598354444_docked.dlg,TRUE
18435,ZINC000548223537_docked,COc1cc(C#N)ccc1S(=O)(=O)N[C@H](Cc1ccc(F)cc1)C(=O)O,-7.48,ZINC000548223537_docked.dlg,TRUE
18436,ZINC000269784286_docked,CC(C)CS(=O)(=O)N[C@H](C)[C@@H](O)c1cccc(F)c1,-7.48,ZINC000269784286_docked.dlg,TRUE
18437,ZINC000037933479_docked,N#Cc1cccc(Oc2ccc(C(=O)O)cc2N)c1,-7.48,ZINC000037933479_docked.dlg,TRUE
18438,ZINC000723045506_docked,CNCc1cc(F)cc(Oc2ccc(C#N)cc2F)c1,-7.48,ZINC000723045506_docked.dlg,TRUE
18439,ZINC000914224596_docked,C[C@@H](NS(=O)(=O)CC1(F)CC1)[C@@H](O)c1cccc(F)c1,-7.48,ZINC000914224596_docked.dlg,FALSE
18440,ZINC000573756508_docked,CS(=O)(=O)c1ccc(F)c(NC(=O)COc2cc(F)cc(C#N)c2)c1,-7.48,ZINC000573756508_docked.dlg,TRUE
18441,ZINC000301201716_docked,N#Cc1ccc(Oc2ccc(F)cc2S(=O)(=O)C(F)(F)F)cc1,-7.48,ZINC000301201716_docked.dlg,TRUE
18442,ZINC000119346850_docked,C[C@H](NS(=O)(=O)c1cccc(F)c1C#N)[C@H](O)c1ccc(F)cc1,-7.48,ZINC000119346850_docked.dlg,TRUE
18443,ZINC000308081543_docked,CS(=O)(=O)c1cccnc1Oc1cc(Br)ccc1C#N,-7.48,ZINC000308081543_docked.dlg,TRUE
18444,ZINC000123875488_docked,COc1cc([C@H](C)NC[C@@H](O)C(C)C)ccc1S(C)(=O)=O,-7.48,ZINC000123875488_docked.dlg,TRUE
18445,ZINC000313817678_docked,N#Cc1cc(F)cc(OCC(=O)Nc2ccc(Br)cc2)c1,-7.48,ZINC000313817678_docked.dlg,TRUE
18446,ZINC000367149812_docked,C[C@@H]1CN(S(=O)(=O)c2ccc(F)cc2C#N)CC[C@H]1N1CCN(C)CC1,-7.48,ZINC000367149812_docked.dlg,TRUE
18447,ZINC000795851777_docked,COCc1ccc(OC)c(S(=O)(=O)N2CCC([C@@H](O)c3ccc(F)cc3)CC2)c1,-7.48,ZINC000795851777_docked.dlg,FALSE
18448,ZINC000185689757_docked,COc1cc(C#N)ccc1S(=O)(=O)NC[C@@H](O)c1ccc(F)cc1,-7.48,ZINC000185689757_docked.dlg,TRUE
18449,ZINC000786805254_docked,C[C@@H](Nc1cc(C#N)ccn1)[C@H](O)c1ccc(F)cc1,-7.48,ZINC000786805254_docked.dlg,FALSE
18450,ZINC000704288296_docked,C[C@H]1C[C@]1(C)CNCc1cc(F)cc(C#N)c1,-7.48,ZINC000704288296_docked.dlg,TRUE
18451,ZINC000532309317_docked,COc1ccc(N(C)S(=O)(=O)c2ccc(F)cc2C#N)cc1OC,-7.48,ZINC000532309317_docked.dlg,TRUE
18452,ZINC000546620391_docked,COc1cc(C#N)ccc1S(=O)(=O)Nc1cc(S(C)(=O)=O)ccc1C,-7.48,ZINC000546620391_docked.dlg,TRUE
18453,ZINC000227634856_docked,Cc1ccc(C)c(Oc2cc(F)cc(C#N)c2)c1C,-7.48,ZINC000227634856_docked.dlg,TRUE
18454,ZINC000293508609_docked,CN(C)c1cc(C#N)cc(C(=O)N2CCC[C@@H]2C[C@@H](O)c2ccc(F)cc2)c1,-7.48,ZINC000293508609_docked.dlg,TRUE
18455,ZINC000863922489_docked,C#CCN(C(=O)c1ccc(OC)c(S(C)(=O)=O)c1)C1CC1,-7.48,ZINC000863922489_docked.dlg,FALSE
18456,ZINC000751514643_docked,COc1cc(C)c(/C=C\C(=O)c2ccc(S(C)(=O)=O)c(F)c2)cc1OC,-7.48,ZINC000751514643_docked.dlg,TRUE
18457,ZINC000601715349_docked,CS(=O)(=O)c1ccc(OCCCCC(=O)Nc2cc(F)cc(C#N)c2)cc1,-7.48,ZINC000601715349_docked.dlg,TRUE
18458,ZINC000784611861_docked,C[C@@H](OC(=O)[C@H](O)c1ccc(C#N)cc1)c1ccc(S(C)(=O)=O)cc1,-7.48,ZINC000784611861_docked.dlg,TRUE
18459,ZINC000311855634_docked,Cc1cc(Oc2cc(F)cc(C#N)c2)ccc1C#N,-7.48,ZINC000311855634_docked.dlg,TRUE
18460,ZINC000235863976_docked,Cc1cc(Oc2ccc(F)cc2C#N)cc(C)c1Br,-7.48,ZINC000235863976_docked.dlg,TRUE
18461,ZINC000076937367_docked,Cc1cc(C#N)ccc1S(=O)(=O)N1C[C@H](C)Cc2ccccc21,-7.48,ZINC000076937367_docked.dlg,TRUE
18462,ZINC001136096802_docked,COc1cc(N)c(C(=O)NCCc2cccc(F)c2)cc1S(C)(=O)=O,-7.48,ZINC001136096802_docked.dlg,FALSE
18463,ZINC001266046331_docked,CC(C)[C@H](C(=O)Oc1ccc(C#N)cc1F)N1Cc2ccccc2C1=O,-7.48,ZINC001266046331_docked.dlg,FALSE
18464,ZINC000340795331_docked,Cc1ccc(COc2cc(F)cc(C#N)c2)c(C)n1,-7.48,ZINC000340795331_docked.dlg,TRUE
18465,ZINC000531403060_docked,CC(C)OC1CCN(Cc2ccc(F)cc2C#N)CC1,-7.48,ZINC000531403060_docked.dlg,TRUE
18466,ZINC000553788353_docked,C[C@@H](O)CCN(C)C(=O)C(=O)NCc1ccccc1Oc1cccc(F)c1,-7.48,ZINC000553788353_docked.dlg,TRUE
18467,ZINC000840646972_docked,COc1cc(N)c(C(=O)OCc2cccc(C)n2)cc1S(C)(=O)=O,-7.48,ZINC000840646972_docked.dlg,FALSE
18468,ZINC000234420264_docked,CNCc1cc(F)cc(Oc2ccc(F)cc2C)c1,-7.48,ZINC000234420264_docked.dlg,TRUE
18469,ZINC000624297697_docked,COc1cc([C@H](C)N[C@H]2C[C@H](OC)C2)ccc1S(C)(=O)=O,-7.48,ZINC000624297697_docked.dlg,TRUE
18470,ZINC000088153527_docked,Cc1cc(C#N)cc(C)c1Oc1ccc(C(N)=O)cc1N,-7.48,ZINC000088153527_docked.dlg,TRUE
18471,ZINC000404163596_docked,CN[C@@H]1CCC[C@H](Oc2cc(F)cc(C#N)c2)C1,-7.48,ZINC000404163596_docked.dlg,TRUE
18472,ZINC000403155956_docked,CCN[C@@](C)(CCOc1cc(F)cc(C#N)c1)C(N)=O,-7.48,ZINC000403155956_docked.dlg,TRUE
18473,ZINC000232342175_docked,CC[C@@H](C)c1ccc(Oc2ccc(C#N)cc2F)cc1,-7.48,ZINC000232342175_docked.dlg,TRUE
18474,ZINC000766508831_docked,COc1cc(C#N)ccc1S(=O)(=O)N[C@@H](C)[C@H](O)c1c(F)cccc1Cl,-7.48,ZINC000766508831_docked.dlg,TRUE
18475,ZINC000275829098_docked,COC(=O)[C@H](NS(=O)(=O)c1ccc(F)cc1C#N)[C@@H](C)O,-7.48,ZINC000275829098_docked.dlg,TRUE
18476,ZINC000336848426_docked,N#Cc1cc(F)cc(OCC(=O)Nc2ccc(F)cc2)c1,-7.48,ZINC000336848426_docked.dlg,TRUE
18477,ZINC000227626969_docked,C[C@@H]1CCC[C@@H](C)N1Nc1cc(F)cc(C#N)c1,-7.48,ZINC000227626969_docked.dlg,TRUE
18478,ZINC000182424649_docked,COc1cc([C@H](C)NC2(CO)CCC2)ccc1S(C)(=O)=O,-7.48,ZINC000182424649_docked.dlg,TRUE
18479,ZINC000808333983_docked,CCCCCCCS(=O)(=O)Oc1cc(F)cc(C#N)c1,-7.48,ZINC000808333983_docked.dlg,FALSE
18480,ZINC000808333184_docked,N#Cc1cc(F)cc(OS(=O)(=O)c2ccc3c(c2)OCCO3)c1,-7.48,ZINC000808333184_docked.dlg,FALSE
18481,ZINC000077372718_docked,Cc1cc(C#N)ccc1S(=O)(=O)Oc1cccc(F)c1,-7.48,ZINC000077372718_docked.dlg,TRUE
18482,ZINC000120031121_docked,CC(C)Oc1cccc([C@@H](O)CNS(=O)(=O)c2ccc(F)cc2C#N)c1,-7.48,ZINC000120031121_docked.dlg,TRUE
18483,ZINC000313586864_docked,Cc1ccc([C@@H](CN)Oc2cc(F)cc(C#N)c2)cc1,-7.48,ZINC000313586864_docked.dlg,TRUE
18484,ZINC000675482916_docked,CS(=O)(=O)C1CCN(C(=O)NCc2ccccc2Oc2cccc(F)c2)CC1,-7.48,ZINC000675482916_docked.dlg,TRUE
18485,ZINC000589267723_docked,CN(C)c1cccc(OCc2ccc(F)cc2C#N)c1,-7.48,ZINC000589267723_docked.dlg,TRUE
18486,ZINC000747061386_docked,COc1cc(C(=O)/C=C\c2cnn(-c3ccc(Cl)cc3)c2)ccc1S(C)(=O)=O,-7.48,ZINC000747061386_docked.dlg,TRUE
18487,ZINC000295612244_docked,C[C@@H]1C[C@@H](C(F)(F)F)CCN1S(=O)(=O)c1ccc(F)cc1C#N,-7.48,ZINC000295612244_docked.dlg,TRUE
18488,ZINC000556395541_docked,COc1cc(C#N)ccc1S(=O)(=O)NCc1cc(C(F)(F)F)cc(S(C)(=O)=O)c1,-7.48,ZINC000556395541_docked.dlg,TRUE
18489,ZINC000340822349_docked,CS(=O)(=O)CC1(COc2cc(F)cc(C#N)c2)CC1,-7.48,ZINC000340822349_docked.dlg,TRUE
18490,ZINC000260098678_docked,CS(=O)(=O)c1ccc(F)c([C@@H]2C[C@@H](C#N)CN2)c1F,-7.48,ZINC000260098678_docked.dlg,TRUE
18491,ZINC000288310149_docked,C[C@@H](C(=O)N(C)C)S(=O)(=O)Oc1cc(F)cc(C#N)c1,-7.48,ZINC000288310149_docked.dlg,TRUE
18492,ZINC000132588713_docked,Cc1cc(Oc2ccc(F)cc2Br)ccc1C#N,-7.48,ZINC000132588713_docked.dlg,TRUE
18493,ZINC000271680598_docked,Cc1cc(F)ccc1S(=O)(=O)N1CCSC[C@@H]1C#N,-7.48,ZINC000271680598_docked.dlg,TRUE
18494,ZINC000269808567_docked,C[C@H](NS(=O)(=O)CC1CC1)[C@H](O)c1cccc(F)c1,-7.48,ZINC000269808567_docked.dlg,TRUE
18495,ZINC000152852607_docked,C[C@@H](O)C[C@H]1COCCN1S(=O)(=O)c1ccc(F)cc1C#N,-7.48,ZINC000152852607_docked.dlg,TRUE
18496,ZINC000305198320_docked,C[C@@H](NC(=O)c1c(F)cc(C#N)cc1F)[C@@H](O)c1ccc(F)cc1,-7.48,ZINC000305198320_docked.dlg,TRUE
18497,ZINC000068770664_docked,N#Cc1cc(Oc2ccc(F)cc2N)nc2ccccc12,-7.48,ZINC000068770664_docked.dlg,TRUE
18498,ZINC000335809917_docked,Cc1cc(F)ccc1S(=O)(=O)N1C[C@@H](O)C[C@H]1C,-7.48,ZINC000335809917_docked.dlg,TRUE
18499,ZINC000769188914_docked,CN(C)c1ccc(NC(=O)CCc2ccc(C#N)cc2)c(C(N)=O)c1,-7.48,ZINC000769188914_docked.dlg,TRUE
18500,ZINC000752286956_docked,C[C@@H](C[C@@H](O)c1cccs1)NC(=O)c1ccc(Oc2ccc(F)cc2F)cc1,-7.48,ZINC000752286956_docked.dlg,TRUE
18501,ZINC000311457364_docked,C[C@@H](Oc1cc(F)cc(C#N)c1)c1cccc(N)c1,-7.47,ZINC000311457364_docked.dlg,TRUE
18502,ZINC000227636297_docked,N#Cc1cc(F)cc(Oc2ccc(Br)c(F)c2)c1,-7.47,ZINC000227636297_docked.dlg,TRUE
18503,ZINC000841493032_docked,CN(CCOc1cccc(F)c1)C[C@@H](O)c1cccc(C#N)c1,-7.47,ZINC000841493032_docked.dlg,FALSE
18504,ZINC000531971036_docked,COc1cc([C@H](C)NCc2ccccc2Oc2cccc(F)c2)ccc1S(C)(=O)=O,-7.47,ZINC000531971036_docked.dlg,TRUE
18505,ZINC000165083626_docked,Cc1cc(C#N)ccc1COc1cc(N(C)C)ccc1N,-7.47,ZINC000165083626_docked.dlg,TRUE
18506,ZINC001129897161_docked,Cc1cccc(NC(=O)c2cccc(OCc3ccccc3C#N)c2)c1S(C)(=O)=O,-7.47,ZINC001129897161_docked.dlg,FALSE
18507,ZINC000162977132_docked,COc1ccc(NCc2cc(F)cc(C#N)c2)cc1C,-7.47,ZINC000162977132_docked.dlg,TRUE
18508,ZINC000227639035_docked,CS(=O)(=O)c1ccc(Sc2cc(F)cc(C#N)c2)cc1,-7.47,ZINC000227639035_docked.dlg,TRUE
18509,ZINC000723043501_docked,Cc1ccc(C#N)cc1Oc1cc(F)cc(CN)c1,-7.47,ZINC000723043501_docked.dlg,TRUE
18510,ZINC000269814237_docked,C[C@@H](NS(=O)(=O)CC1CC1)[C@@H](O)c1ccc(F)cc1,-7.47,ZINC000269814237_docked.dlg,TRUE
18511,ZINC000311479908_docked,N#Cc1cc(F)cc(OCc2cccc(Cl)c2F)c1,-7.47,ZINC000311479908_docked.dlg,TRUE
18512,ZINC000808332832_docked,N#Cc1cc(F)cc(OS(=O)(=O)c2cc3ccc(Cl)nc3cc2F)c1,-7.47,ZINC000808332832_docked.dlg,FALSE
18513,ZINC000404145349_docked,CN[C@H]1[C@H](Oc2cc(F)cc(C#N)c2)CCC1(C)C,-7.47,ZINC000404145349_docked.dlg,TRUE
18514,ZINC001134208059_docked,CC[C@@H](C#N)N(CC)C(=O)c1cccc(COc2cccc(F)c2)c1,-7.47,ZINC001134208059_docked.dlg,FALSE
18515,ZINC000497662604_docked,CN(C)c1cc(C#N)cc(C(=O)Nc2ccc(F)cc2OCC(F)F)c1,-7.47,ZINC000497662604_docked.dlg,TRUE
18516,ZINC000260449298_docked,CS(=O)(=O)c1ccc([C@H]2C[C@@H](C#N)CN2)cc1F,-7.47,ZINC000260449298_docked.dlg,TRUE
18517,ZINC000077386756_docked,Cc1cc(C#N)ccc1S(=O)(=O)N1CCC[C@@H]1c1cccc(F)c1,-7.47,ZINC000077386756_docked.dlg,TRUE
18518,ZINC000787727274_docked,C[C@H](NC(=O)c1ccc(C#N)cc1)[C@H](O)c1ccc2c(c1)OCO2,-7.47,ZINC000787727274_docked.dlg,FALSE
18519,ZINC000313724603_docked,CCNc1cccc(COc2cc(F)cc(C#N)c2)n1,-7.47,ZINC000313724603_docked.dlg,TRUE
18520,ZINC000714858501_docked,N#Cc1cc(F)cc(OCC[C@H]2C[C@@H]2C2CC2)c1,-7.47,ZINC000714858501_docked.dlg,TRUE
18521,ZINC000227635125_docked,N#Cc1cc(F)cc(Oc2cc(Cl)cc(Cl)c2)c1,-7.47,ZINC000227635125_docked.dlg,TRUE
18522,ZINC000782343057_docked,Cn1nc(Br)cc1/C=C/C(=O)c1ccc(S(C)(=O)=O)c(F)c1,-7.47,ZINC000782343057_docked.dlg,TRUE
18523,ZINC000120713164_docked,C[C@H](O)C[C@@H](C)CNS(=O)(=O)c1ccc(C#N)cc1F,-7.47,ZINC000120713164_docked.dlg,TRUE
18524,ZINC000035329837_docked,CS(=O)(=O)c1ccc(Oc2ccc(F)cc2F)c(N)c1,-7.47,ZINC000035329837_docked.dlg,TRUE
18525,ZINC000381150817_docked,CN[C@H](C)c1ccc(Oc2cc(F)cc(C#N)c2)cn1,-7.47,ZINC000381150817_docked.dlg,TRUE
18526,ZINC000512710312_docked,CS(=O)(=O)[C@@H]1CCC[C@@H](Nc2ccc(Oc3ccccc3)c(C#N)c2)C1,-7.47,ZINC000512710312_docked.dlg,TRUE
18527,ZINC000288284301_docked,N#Cc1cc(F)cc(OS(=O)(=O)CC2CCC2)c1,-7.47,ZINC000288284301_docked.dlg,TRUE
18528,ZINC000234941199_docked,COc1cc(C#N)cc(Oc2ccc(CO)cc2C)c1,-7.47,ZINC000234941199_docked.dlg,TRUE
18529,ZINC000041080050_docked,COc1cc(C#N)ccc1Oc1ccc(N)c(C(N)=O)c1,-7.47,ZINC000041080050_docked.dlg,TRUE
18530,ZINC000443092293_docked,COc1cc(CNS(=O)(=O)c2ccc(F)cc2C#N)cc(OC)c1OC,-7.47,ZINC000443092293_docked.dlg,TRUE
18531,ZINC000381184297_docked,Cc1cc(Oc2cc(F)cc(C#N)c2)c(C#N)c(C)n1,-7.47,ZINC000381184297_docked.dlg,TRUE
18532,ZINC000260101892_docked,CS(=O)(=O)c1ccc(F)c([C@H]2C[C@H](C#N)CN2)c1F,-7.47,ZINC000260101892_docked.dlg,TRUE
18533,ZINC000232342263_docked,CCc1ccc(Oc2cc(F)cc(C#N)c2)c(OC)c1,-7.47,ZINC000232342263_docked.dlg,TRUE
18534,ZINC000292877936_docked,C[C@@H](c1ccc(F)cc1)N(C)C(=O)c1cc(C#N)cc(N(C)C)c1,-7.47,ZINC000292877936_docked.dlg,TRUE
18535,ZINC000908307083_docked,N#Cc1cc(F)cc(S(=O)(=O)N2CC[C@@H](O)[C@H](F)C2)c1,-7.47,ZINC000908307083_docked.dlg,FALSE
18536,ZINC000159916041_docked,Cc1cccc(OC[C@H](O)CNS(=O)(=O)c2ccc(C#N)cc2F)c1,-7.47,ZINC000159916041_docked.dlg,TRUE
18537,ZINC000162879441_docked,COc1ccccc1CNCc1cc(F)cc(C#N)c1,-7.47,ZINC000162879441_docked.dlg,TRUE
18538,ZINC000153953815_docked,Cc1cc(C#N)ccc1Oc1ccc(C(=O)N(C)CC2(O)CCCC2)cc1,-7.47,ZINC000153953815_docked.dlg,TRUE
18539,ZINC000723026681_docked,CNCc1ccc(Oc2cc(F)cc(C#N)c2)nc1,-7.47,ZINC000723026681_docked.dlg,TRUE
18540,ZINC000063962453_docked,Cc1ccc(C#N)cc1NC(=O)CCCOc1cccc(F)c1,-7.47,ZINC000063962453_docked.dlg,TRUE
18541,ZINC000037369660_docked,CS(=O)(=O)c1ccc(Oc2ccc(C#N)cc2F)cc1,-7.47,ZINC000037369660_docked.dlg,TRUE
18542,ZINC000391280086_docked,CC[C@H](Nc1ccc(F)cc1C#N)c1ccc(OC)c(OC)c1,-7.47,ZINC000391280086_docked.dlg,TRUE
18543,ZINC000162810528_docked,COc1cc(CN)ccc1OCc1cc(F)cc(C#N)c1,-7.47,ZINC000162810528_docked.dlg,TRUE
18544,ZINC000539068885_docked,COc1cc(C)c([C@@H](C)N[C@@H](C)c2ccc(S(C)(=O)=O)c(OC)c2)cc1OC,-7.47,ZINC000539068885_docked.dlg,TRUE
18545,ZINC000609024665_docked,N#Cc1ccc(NCC(=O)Nc2cc(F)ccc2Oc2ccccc2)cc1,-7.47,ZINC000609024665_docked.dlg,TRUE
18546,ZINC000812243213_docked,Cn1cc(/C=C/C(=O)c2ccc(S(C)(=O)=O)c(F)c2)c(C(F)F)n1,-7.47,ZINC000812243213_docked.dlg,FALSE
18547,ZINC000739958454_docked,COCc1cccc(OS(=O)(=O)c2ccc(C#N)cc2F)c1,-7.47,ZINC000739958454_docked.dlg,TRUE
18548,ZINC000843073866_docked,C[C@H](NC[C@H](O)COc1ccc(C#N)cc1)[C@H](O)c1ccc(F)cc1,-7.47,ZINC000843073866_docked.dlg,FALSE
18549,ZINC000289695554_docked,N#Cc1cc(F)cc(OCc2nnnn2C2CC2)c1,-7.47,ZINC000289695554_docked.dlg,TRUE
18550,ZINC000452016443_docked,C[C@@H]1CC[C@@H](N(CCO)S(=O)(=O)c2ccc(F)cc2C#N)C1,-7.47,ZINC000452016443_docked.dlg,TRUE
18551,ZINC000799497336_docked,COc1cc(/C=C\C(=O)c2ccc(S(C)(=O)=O)c(F)c2)ccc1C#N,-7.47,ZINC000799497336_docked.dlg,FALSE
18552,ZINC000742286414_docked,COc1ccc(S(=O)(=O)Oc2cc(F)cc(F)c2)c(Cl)c1Cl,-7.47,ZINC000742286414_docked.dlg,TRUE
18553,ZINC000078673117_docked,C[C@H](Nc1ccc(C#N)cn1)[C@@H](O)c1ccc(F)cc1,-7.47,ZINC000078673117_docked.dlg,TRUE
18554,ZINC000302139450_docked,CC(=O)c1ccc(S(C)(=O)=O)c(N(C)C[C@@H](O)C2CC2)c1,-7.47,ZINC000302139450_docked.dlg,TRUE
18555,ZINC000462716966_docked,C[C@@H]1C[C@H](c2cccc(F)c2)N(S(=O)(=O)c2ccc(C#N)cc2C(F)(F)F)C1,-7.47,ZINC000462716966_docked.dlg,TRUE
18556,ZINC000510422635_docked,CC[C@@H](NS(=O)(=O)c1ccc(C#N)cc1OC)c1ccc(OC)c(OC)c1,-7.47,ZINC000510422635_docked.dlg,TRUE
18557,ZINC000177858505_docked,COc1cc([C@H](C)NCc2ccc(C#N)cc2F)ccc1S(C)(=O)=O,-7.47,ZINC000177858505_docked.dlg,TRUE
18558,ZINC000281757256_docked,N#Cc1ccc(N2C[C@H](O)C[C@@H]2c2cccc(F)c2)nc1,-7.47,ZINC000281757256_docked.dlg,TRUE
18559,ZINC000443011529_docked,N#Cc1cc(Cl)ccc1S(=O)(=O)NC[C@@H](c1cccc(F)c1)N1CCOCC1,-7.47,ZINC000443011529_docked.dlg,TRUE
18560,ZINC000402423681_docked,CC(C)N[C@@H](C#N)CCOc1cc(F)cc(C#N)c1,-7.47,ZINC000402423681_docked.dlg,TRUE
18561,ZINC000610083027_docked,C[C@@H](COc1cccc(F)c1)NS(=O)(=O)c1ccc(C#N)cc1F,-7.47,ZINC000610083027_docked.dlg,TRUE
18562,ZINC000378238983_docked,Cc1cc(C#N)ccc1S(=O)(=O)N1CCC([C@H](O)c2ccc(F)cc2)CC1,-7.47,ZINC000378238983_docked.dlg,TRUE
18563,ZINC000232321934_docked,Cc1ccc(C#N)cc1Oc1ccc([C@H](C)O)cc1F,-7.47,ZINC000232321934_docked.dlg,TRUE
18564,ZINC000540840202_docked,COc1cc([C@@H](C)Nc2cccc(COc3cccc(F)c3)c2)ccc1S(C)(=O)=O,-7.47,ZINC000540840202_docked.dlg,TRUE
18565,ZINC000451631547_docked,CCOC1(C)CN(S(=O)(=O)c2ccc(F)cc2C#N)C1,-7.47,ZINC000451631547_docked.dlg,TRUE
18566,ZINC000260129404_docked,CS(=O)(=O)c1cccc([C@@H]2C[C@@H](C#N)CN2)c1F,-7.47,ZINC000260129404_docked.dlg,TRUE
18567,ZINC000402255484_docked,C[C@H](Oc1cc(F)cc(C#N)c1)[C@H](O)c1ccccc1,-7.47,ZINC000402255484_docked.dlg,TRUE
18568,ZINC000345550060_docked,N#Cc1cc(F)cc(OC[C@H](O)COCc2ccccc2F)c1,-7.47,ZINC000345550060_docked.dlg,TRUE
