Ligand Number	Confidence Score
13718	0.2571
28258	0.2570
12057	0.2567
13925	0.2566
28747	0.2565
34525	0.2564
1448	0.2564
24533	0.2564
10505	0.2563
4409	0.2563
3710	0.2563
17423	0.2561
4003	0.2561
13088	0.2561
26947	0.2559
32032	0.2558
864	0.2558
7465	0.2558
3205	0.2558
3516	0.2558
10705	0.2557
15186	0.2557
6035	0.2555
34255	0.2555
36736	0.2555
26806	0.2555
39645	0.2554
8589	0.2553
2493	0.2552
27155	0.2552
3999	0.2549
12243	0.2549
7523	0.2548
39489	0.2548
9754	0.2548
11005	0.2548
27032	0.2547
13727	0.2547
11006	0.2546
10685	0.2546
39351	0.2545
37569	0.2545
2168	0.2543
6759	0.2541
22221	0.2541
24632	0.2541
12177	0.2540
29	0.2540
26556	0.2539
7414	0.2539
27767	0.2538
32152	0.2538
14626	0.2538
28925	0.2538
16647	0.2538
8192	0.2537
19686	0.2537
22175	0.2536
36734	0.2535
16223	0.2535
35963	0.2534
23630	0.2534
8143	0.2533
2687	0.2532
22172	0.2531
4946	0.2530
14016	0.2529
34044	0.2529
5169	0.2527
15184	0.2526
9982	0.2526
22981	0.2525
6409	0.2525
21532	0.2525
28348	0.2524
5906	0.2523
39670	0.2523
25316	0.2522
37906	0.2521
15000	0.2521
39284	0.2521
4240	0.2520
16337	0.2519
22316	0.2517
27880	0.2517
40218	0.2516
38222	0.2516
37274	0.2515
29320	0.2513
15922	0.2512
22091	0.2512
3972	0.2509
35184	0.2508
7902	0.2507
32912	0.2507
36346	0.2506
35999	0.2506
25419	0.2505
14690	0.2505
38535	0.2505
2900	0.2505
35769	0.2504
14036	0.2504
35955	0.2503
5636	0.2503
23359	0.2502
5393	0.2501
2781	0.2501
30729	0.2501
20266	0.2501
4190	0.2500
22052	0.2498
12430	0.2498
426	0.2498
11465	0.2497
30210	0.2496
38473	0.2494
37243	0.2494
7011	0.2494
10727	0.2493
35974	0.2492
31053	0.2492
701	0.2490
33098	0.2489
32129	0.2489
2307	0.2489
8900	0.2488
19066	0.2487
1683	0.2486
34326	0.2485
11081	0.2482
31064	0.2481
11860	0.2480
9696	0.2480
4076	0.2478
14372	0.2477
10198	0.2476
40852	0.2476
11377	0.2475
38627	0.2475
36409	0.2474
32250	0.2472
40899	0.2470
40144	0.2470
28815	0.2470
519	0.2469
40095	0.2469
2936	0.2468
16439	0.2467
9049	0.2466
19093	0.2466
36812	0.2465
38311	0.2464
3621	0.2464
39904	0.2464
30724	0.2463
16953	0.2463
36643	0.2462
778	0.2461
30773	0.2461
11846	0.2460
26591	0.2459
7401	0.2459
23882	0.2459
16876	0.2458
2693	0.2456
6450	0.2452
17430	0.2450
28935	0.2448
32998	0.2448
11974	0.2447
36808	0.2446
1585	0.2445
9293	0.2445
35222	0.2444
167	0.2444
5029	0.2442
40897	0.2441
7089	0.2441
5853	0.2441
4472	0.2440
30715	0.2439
17091	0.2439
10678	0.2439
17524	0.2438
17533	0.2438
11746	0.2437
13547	0.2436
5276	0.2436
14437	0.2435
38112	0.2435
11106	0.2433
20736	0.2432
22633	0.2432
15955	0.2432
5603	0.2431
27851	0.2430
29095	0.2430
37534	0.2429
8638	0.2428
22921	0.2427
18144	0.2426
32524	0.2426
11818	0.2426
34092	0.2425
1606	0.2423
30262	0.2423
4124	0.2423
28062	0.2422
12447	0.2421
290	0.2421
12879	0.2420
28556	0.2420
20769	0.2419
22781	0.2419
14614	0.2418
12692	0.2418
7701	0.2418
27105	0.2418
20195	0.2418
39538	0.2417
39800	0.2417
1041	0.2416
27573	0.2416
34359	0.2416
33658	0.2415
17905	0.2415
23858	0.2415
23178	0.2414
28823	0.2413
39451	0.2412
16924	0.2412
8074	0.2410
19878	0.2410
32282	0.2410
24732	0.2410
30867	0.2409
32726	0.2407
38953	0.2407
2201	0.2406
32882	0.2404
32355	0.2404
25266	0.2404
29493	0.2403
2386	0.2403
32395	0.2403
7524	0.2402
35038	0.2402
16210	0.2401
27497	0.2400
30645	0.2400
38314	0.2399
20010	0.2399
7246	0.2397
25090	0.2397
7181	0.2397
31819	0.2396
12381	0.2395
24761	0.2395
24071	0.2393
3475	0.2392
31197	0.2392
27425	0.2391
31273	0.2390
15656	0.2390
24119	0.2389
918	0.2389
8089	0.2389
11527	0.2388
8493	0.2388
25048	0.2388
14938	0.2387
11578	0.2387
28324	0.2387
38351	0.2384
5977	0.2383
6168	0.2383
22624	0.2383
27811	0.2382
9694	0.2380
28316	0.2380
3393	0.2379
34682	0.2378
16682	0.2377
32450	0.2377
38968	0.2376
18159	0.2376
39279	0.2375
26270	0.2375
24513	0.2373
5171	0.2372
959	0.2371
9768	0.2370
28673	0.2369
9915	0.2368
40496	0.2368
24075	0.2367
37527	0.2367
36878	0.2366
7495	0.2364
36775	0.2363
35221	0.2363
8249	0.2362
21625	0.2360
40442	0.2360
19947	0.2359
31043	0.2359
3142	0.2359
9538	0.2358
15109	0.2358
449	0.2357
10158	0.2357
36918	0.2356
21549	0.2355
18289	0.2354
5229	0.2354
22462	0.2353
22344	0.2353
29532	0.2353
20389	0.2353
4970	0.2353
7191	0.2352
8578	0.2351
34322	0.2351
27493	0.2350
4138	0.2349
1333	0.2349
15888	0.2349
17255	0.2348
25382	0.2348
25808	0.2347
2404	0.2347
31379	0.2347
6810	0.2346
12651	0.2346
29828	0.2345
21366	0.2345
9324	0.2343
22666	0.2343
13012	0.2343
21758	0.2343
12547	0.2343
5531	0.2340
25904	0.2340
36852	0.2339
38929	0.2339
4159	0.2339
21042	0.2339
35128	0.2337
1133	0.2337
19216	0.2336
10298	0.2336
15929	0.2336
20595	0.2335
34462	0.2335
7292	0.2335
9984	0.2334
37171	0.2334
34427	0.2334
10323	0.2334
9313	0.2334
22053	0.2333
3748	0.2333
30080	0.2333
20604	0.2332
35201	0.2331
17235	0.2331
9858	0.2331
12820	0.2330
1770	0.2330
22191	0.2329
15845	0.2329
30626	0.2329
37318	0.2328
14258	0.2327
1328	0.2327
27299	0.2326
31165	0.2325
8452	0.2324
4695	0.2324
28228	0.2324
31729	0.2323
38715	0.2323
18723	0.2322
30118	0.2321
12478	0.2318
27759	0.2318
4603	0.2318
34224	0.2318
7053	0.2317
31492	0.2317
34509	0.2317
19663	0.2316
3523	0.2316
26619	0.2316
34750	0.2315
6620	0.2315
36818	0.2315
24817	0.2315
14680	0.2314
31289	0.2314
12324	0.2312
38382	0.2312
32893	0.2311
29577	0.2310
33381	0.2309
10611	0.2307
16731	0.2307
29653	0.2306
20636	0.2305
2007	0.2305
39812	0.2303
23594	0.2303
34373	0.2301
12763	0.2300
14113	0.2300
1833	0.2299
3725	0.2297
7224	0.2297
25756	0.2297
38477	0.2297
22829	0.2296
35436	0.2296
23614	0.2294
10117	0.2294
8139	0.2294
16761	0.2294
29661	0.2292
30089	0.2291
21149	0.2291
37632	0.2290
40436	0.2290
18852	0.2289
33323	0.2288
21580	0.2288
17960	0.2288
22331	0.2287
30698	0.2286
13654	0.2286
10608	0.2286
33206	0.2284
29110	0.2284
14434	0.2284
877	0.2283
22561	0.2283
13153	0.2282
22219	0.2282
19923	0.2282
11333	0.2282
31715	0.2281
29992	0.2281
11223	0.2280
23938	0.2279
40126	0.2279
8758	0.2277
13187	0.2277
20559	0.2275
14794	0.2274
34386	0.2273
28492	0.2272
28043	0.2272
6551	0.2272
5513	0.2270
12389	0.2270
8136	0.2270
35800	0.2269
35254	0.2268
2192	0.2268
25667	0.2267
39239	0.2267
412	0.2267
21010	0.2266
16044	0.2265
13869	0.2264
24414	0.2263
19054	0.2263
5849	0.2263
10779	0.2262
34447	0.2262
35087	0.2262
28132	0.2261
9191	0.2261
25314	0.2261
10524	0.2261
13385	0.2257
29201	0.2256
33692	0.2256
6029	0.2254
17191	0.2254
24131	0.2254
25147	0.2253
29489	0.2252
9030	0.2252
4428	0.2252
15062	0.2251
35233	0.2251
35569	0.2250
31778	0.2250
26199	0.2250
39596	0.2249
22555	0.2249
2814	0.2249
12185	0.2248
4802	0.2248
19011	0.2248
27817	0.2247
25030	0.2247
7664	0.2246
35937	0.2245
23598	0.2245
25752	0.2244
33803	0.2244
5376	0.2244
2920	0.2243
6225	0.2242
28681	0.2242
36356	0.2242
18976	0.2241
11597	0.2241
27342	0.2240
28199	0.2240
1185	0.2239
35551	0.2237
15642	0.2237
26664	0.2237
31438	0.2237
36391	0.2235
31699	0.2231
10654	0.2231
15314	0.2229
16084	0.2229
30268	0.2229
27432	0.2229
25815	0.2229
16532	0.2228
23837	0.2226
24906	0.2225
28125	0.2224
14480	0.2224
17651	0.2222
696	0.2221
21613	0.2221
32830	0.2220
7098	0.2218
6560	0.2217
2857	0.2216
29381	0.2215
66	0.2214
4661	0.2214
10008	0.2214
12818	0.2214
2993	0.2213
37787	0.2213
24942	0.2212
1285	0.2211
27068	0.2211
16426	0.2211
8208	0.2210
25294	0.2210
516	0.2209
4162	0.2209
971	0.2208
18609	0.2207
22186	0.2207
21467	0.2207
22883	0.2207
21859	0.2206
31846	0.2206
19816	0.2205
18160	0.2204
1071	0.2204
2898	0.2203
21454	0.2202
16340	0.2202
9197	0.2201
20876	0.2201
7135	0.2200
37806	0.2200
39422	0.2199
575	0.2199
23873	0.2199
17782	0.2199
39039	0.2199
19843	0.2198
14942	0.2197
15526	0.2196
25264	0.2196
36382	0.2195
38313	0.2195
22671	0.2195
35739	0.2193
32054	0.2191
13922	0.2191
12794	0.2190
33041	0.2190
30902	0.2189
38157	0.2189
10562	0.2189
34021	0.2188
10184	0.2188
33776	0.2187
23656	0.2187
16821	0.2185
13016	0.2184
17257	0.2181
11764	0.2181
5091	0.2180
34469	0.2178
16179	0.2178
40231	0.2178
21881	0.2176
29323	0.2176
34983	0.2173
35147	0.2173
39999	0.2172
29580	0.2172
1153	0.2172
10482	0.2171
1952	0.2171
2047	0.2171
25887	0.2171
6431	0.2170
36033	0.2170
16764	0.2169
30045	0.2167
22836	0.2167
37319	0.2167
15552	0.2165
20047	0.2164
15237	0.2162
29261	0.2161
36753	0.2159
37930	0.2159
23183	0.2159
24773	0.2159
31067	0.2157
31572	0.2157
17758	0.2156
30426	0.2155
5842	0.2153
5894	0.2153
36179	0.2153
7815	0.2152
34473	0.2149
36293	0.2149
1385	0.2147
17851	0.2147
9342	0.2146
25638	0.2145
35070	0.2145
6800	0.2145
24242	0.2144
23845	0.2144
4302	0.2143
23591	0.2143
5639	0.2142
12292	0.2142
21956	0.2142
17771	0.2140
27224	0.2140
29979	0.2139
36252	0.2139
16971	0.2139
27938	0.2139
36226	0.2138
13708	0.2138
35537	0.2137
18454	0.2137
20021	0.2137
5990	0.2136
39398	0.2135
32864	0.2135
28312	0.2134
38925	0.2134
14296	0.2133
9733	0.2131
31060	0.2130
29146	0.2129
15093	0.2129
37249	0.2129
40394	0.2129
29795	0.2129
38291	0.2128
8912	0.2128
16134	0.2127
30800	0.2125
13110	0.2125
34145	0.2123
40087	0.2122
27957	0.2122
36667	0.2122
665	0.2121
11744	0.2121
2011	0.2121
27382	0.2120
22334	0.2119
24032	0.2118
9536	0.2117
4943	0.2117
13572	0.2116
28982	0.2116
40633	0.2116
5648	0.2115
26884	0.2115
11706	0.2115
5255	0.2114
34141	0.2114
4783	0.2114
10573	0.2114
3318	0.2112
11927	0.2112
33693	0.2112
18981	0.2111
9446	0.2111
7434	0.2111
29556	0.2110
27888	0.2109
37531	0.2108
5031	0.2107
25896	0.2107
26072	0.2106
5187	0.2106
24194	0.2106
10069	0.2105
15880	0.2104
36905	0.2104
24654	0.2104
19491	0.2104
9673	0.2103
29933	0.2103
3617	0.2103
38448	0.2102
26895	0.2101
29127	0.2101
19471	0.2101
4180	0.2100
9973	0.2100
31423	0.2099
1217	0.2099
34741	0.2099
29751	0.2099
13853	0.2097
5550	0.2097
37455	0.2096
13236	0.2096
40069	0.2095
40270	0.2095
4951	0.2094
36084	0.2093
31001	0.2093
40514	0.2092
16528	0.2092
36281	0.2091
40183	0.2091
4683	0.2090
30789	0.2089
30917	0.2089
32155	0.2088
19180	0.2088
22603	0.2086
13934	0.2086
8761	0.2086
19527	0.2085
40700	0.2085
37668	0.2085
35707	0.2085
8839	0.2083
26939	0.2082
29755	0.2082
34034	0.2081
28120	0.2080
27179	0.2080
13013	0.2079
18487	0.2079
32329	0.2079
22375	0.2078
10702	0.2075
8683	0.2075
1150	0.2074
8189	0.2074
852	0.2073
789	0.2070
12120	0.2070
34642	0.2068
16835	0.2068
8624	0.2065
9496	0.2065
5746	0.2065
24404	0.2065
38605	0.2064
91	0.2062
20176	0.2062
32754	0.2062
24272	0.2061
32744	0.2060
32223	0.2060
32236	0.2060
16501	0.2059
37776	0.2058
7	0.2058
36549	0.2058
736	0.2057
38548	0.2056
857	0.2056
34298	0.2055
2866	0.2054
33092	0.2052
30134	0.2052
34130	0.2051
25819	0.2051
2038	0.2051
36848	0.2049
17093	0.2047
17416	0.2046
21982	0.2043
14205	0.2043
15026	0.2041
2271	0.2041
17074	0.2040
16315	0.2040
32626	0.2039
35058	0.2039
18241	0.2038
1480	0.2038
29952	0.2037
33796	0.2036
27659	0.2036
8195	0.2033
9024	0.2033
26101	0.2033
22433	0.2033
5453	0.2033
29513	0.2032
34531	0.2032
14457	0.2032
11422	0.2031
14366	0.2030
16062	0.2028
22792	0.2028
14470	0.2028
30182	0.2028
40204	0.2027
26085	0.2027
17983	0.2027
4029	0.2027
36183	0.2025
2257	0.2025
15966	0.2025
38876	0.2024
17663	0.2024
22695	0.2024
33069	0.2024
7164	0.2022
30744	0.2021
22352	0.2020
1777	0.2020
2691	0.2019
25701	0.2018
463	0.2017
34786	0.2017
21551	0.2016
20328	0.2015
28629	0.2014
24989	0.2013
11016	0.2013
30570	0.2012
29777	0.2011
29732	0.2010
37412	0.2009
16388	0.2009
2596	0.2007
18861	0.2005
25423	0.2005
36171	0.2004
29584	0.2004
39137	0.2004
19864	0.2003
15866	0.2003
16725	0.1999
39700	0.1998
6069	0.1997
3828	0.1996
14951	0.1995
35834	0.1994
33879	0.1994
15187	0.1994
10731	0.1992
26585	0.1992
39157	0.1991
4826	0.1991
30260	0.1991
29296	0.1990
40870	0.1990
33408	0.1989
16769	0.1988
37576	0.1987
20008	0.1987
18143	0.1986
13541	0.1986
7913	0.1986
4123	0.1986
727	0.1986
31328	0.1986
40616	0.1985
35846	0.1984
27909	0.1984
14898	0.1983
12874	0.1982
20544	0.1982
31919	0.1982
5738	0.1981
15017	0.1981
33489	0.1981
1844	0.1981
24496	0.1981
11308	0.1980
33438	0.1980
25051	0.1979
17158	0.1979
13020	0.1978
5386	0.1978
38940	0.1977
20881	0.1975
6561	0.1974
3605	0.1971
2979	0.1971
24556	0.1971
6508	0.1970
27050	0.1969
35649	0.1967
32195	0.1967
1477	0.1967
20128	0.1966
27100	0.1965
11957	0.1965
2823	0.1965
31685	0.1965
27639	0.1965
32113	0.1964
8149	0.1963
15760	0.1963
22665	0.1962
40004	0.1962
30858	0.1962
39774	0.1961
22246	0.1961
7864	0.1960
39466	0.1960
13314	0.1960
18058	0.1959
35050	0.1956
16905	0.1955
1804	0.1955
1842	0.1955
28246	0.1955
15502	0.1954
5488	0.1954
33576	0.1954
30702	0.1953
1460	0.1952
39083	0.1951
27527	0.1951
22736	0.1950
20757	0.1950
8340	0.1950
24883	0.1950
9663	0.1948
34305	0.1948
29212	0.1948
4498	0.1948
1449	0.1948
21373	0.1947
5831	0.1945
18088	0.1945
6970	0.1944
22848	0.1943
3889	0.1942
27876	0.1941
34975	0.1941
24507	0.1941
1176	0.1941
10216	0.1941
30424	0.1940
34787	0.1939
7749	0.1939
7202	0.1938
13336	0.1938
37607	0.1937
28910	0.1935
477	0.1934
27940	0.1933
585	0.1932
10609	0.1932
29393	0.1930
11813	0.1930
12444	0.1928
2640	0.1927
1295	0.1926
25476	0.1925
9366	0.1924
2646	0.1924
36846	0.1924
20857	0.1924
29951	0.1923
35417	0.1921
29728	0.1920
15714	0.1920
20737	0.1919
10150	0.1919
14517	0.1919
32496	0.1918
35513	0.1918
1127	0.1918
13468	0.1917
22763	0.1916
6458	0.1916
29879	0.1915
34997	0.1915
10141	0.1913
904	0.1911
34414	0.1911
7293	0.1911
814	0.1909
12224	0.1908
19643	0.1907
22253	0.1907
15740	0.1907
8045	0.1905
11254	0.1905
37682	0.1905
32260	0.1905
23126	0.1904
23451	0.1903
37101	0.1902
29621	0.1902
16981	0.1900
38009	0.1900
10285	0.1899
17759	0.1898
23855	0.1897
19449	0.1897
12206	0.1895
8037	0.1895
40451	0.1895
40062	0.1894
16922	0.1894
34527	0.1894
1490	0.1893
10993	0.1892
31410	0.1892
96	0.1891
33264	0.1891
19305	0.1891
19340	0.1891
31590	0.1891
6698	0.1891
39597	0.1889
25140	0.1889
19829	0.1889
1509	0.1888
12509	0.1888
10109	0.1887
3956	0.1886
21180	0.1886
8474	0.1885
17245	0.1885
5027	0.1884
28741	0.1883
37289	0.1882
31230	0.1882
5714	0.1880
3438	0.1880
11451	0.1879
35632	0.1879
17036	0.1879
17876	0.1879
40201	0.1879
734	0.1878
15104	0.1878
34820	0.1878
17453	0.1877
36662	0.1876
37926	0.1876
18327	0.1876
15686	0.1875
639	0.1874
31635	0.1874
38896	0.1874
36706	0.1874
21024	0.1874
39044	0.1873
40464	0.1873
22865	0.1873
891	0.1873
23282	0.1872
19877	0.1872
14595	0.1872
11096	0.1872
27278	0.1871
28892	0.1871
24107	0.1871
32659	0.1870
2987	0.1870
5312	0.1869
1696	0.1867
21228	0.1867
4263	0.1866
9082	0.1866
12858	0.1865
11031	0.1864
32780	0.1863
25257	0.1863
18313	0.1862
35716	0.1862
25975	0.1862
6651	0.1862
7161	0.1861
34533	0.1860
36737	0.1860
2031	0.1859
35252	0.1859
6528	0.1859
40929	0.1858
2494	0.1857
9783	0.1855
25581	0.1855
13646	0.1855
35881	0.1855
35396	0.1854
38648	0.1853
9557	0.1852
31828	0.1851
5130	0.1849
772	0.1848
15410	0.1848
39998	0.1848
6088	0.1848
34663	0.1847
14403	0.1847
36975	0.1846
11926	0.1845
13159	0.1845
11933	0.1844
35309	0.1844
14124	0.1843
35056	0.1843
31969	0.1843
14393	0.1843
10689	0.1843
4056	0.1842
35533	0.1841
129	0.1841
3648	0.1839
22452	0.1838
1608	0.1838
39177	0.1837
1401	0.1837
35612	0.1837
16436	0.1837
31815	0.1836
18863	0.1836
2081	0.1836
25992	0.1836
22446	0.1836
38496	0.1835
19660	0.1834
17549	0.1834
2286	0.1833
25747	0.1833
2915	0.1833
15304	0.1833
38238	0.1832
2975	0.1832
5080	0.1831
21691	0.1831
5913	0.1830
7459	0.1830
24892	0.1829
9627	0.1829
9444	0.1828
27236	0.1828
4208	0.1828
17335	0.1828
2166	0.1828
21217	0.1827
31059	0.1827
7146	0.1825
20271	0.1824
37252	0.1824
1818	0.1823
26028	0.1823
24191	0.1823
23217	0.1822
29822	0.1822
39849	0.1822
33919	0.1821
8127	0.1821
24806	0.1821
13225	0.1820
7792	0.1820
30065	0.1818
1476	0.1818
6530	0.1818
14245	0.1816
8795	0.1816
25062	0.1816
27229	0.1816
21575	0.1816
25539	0.1816
36518	0.1815
7419	0.1815
6581	0.1814
6106	0.1814
12892	0.1813
9848	0.1813
2382	0.1812
29806	0.1812
2919	0.1811
17875	0.1811
16884	0.1809
8297	0.1809
8188	0.1808
40267	0.1806
15870	0.1806
40923	0.1805
2226	0.1804
21300	0.1803
18233	0.1802
6353	0.1801
18086	0.1801
13376	0.1801
33786	0.1800
12287	0.1800
37870	0.1799
28953	0.1799
8160	0.1796
26719	0.1795
10067	0.1793
31612	0.1793
37166	0.1793
31239	0.1792
32020	0.1790
3361	0.1790
33074	0.1790
16892	0.1790
10924	0.1790
37872	0.1789
25717	0.1789
13998	0.1788
10698	0.1788
37953	0.1786
26677	0.1785
19282	0.1785
27450	0.1785
40220	0.1784
36114	0.1784
21796	0.1781
7491	0.1781
24648	0.1779
26930	0.1779
5395	0.1779
34495	0.1778
19580	0.1778
21882	0.1777
31542	0.1776
18445	0.1776
35393	0.1775
36153	0.1775
20930	0.1775
6621	0.1775
17460	0.1773
26819	0.1771
34265	0.1771
30708	0.1771
19272	0.1771
5079	0.1770
24053	0.1770
13038	0.1769
10862	0.1769
24224	0.1769
20703	0.1768
24487	0.1767
2427	0.1766
39086	0.1765
29214	0.1764
36945	0.1764
6771	0.1764
2405	0.1763
19517	0.1763
6726	0.1762
5417	0.1762
19297	0.1762
14187	0.1762
35917	0.1760
2233	0.1760
19135	0.1760
34849	0.1759
22416	0.1758
27410	0.1757
10995	0.1757
6553	0.1757
28306	0.1756
26509	0.1756
19543	0.1754
6085	0.1754
36703	0.1754
18162	0.1754
8276	0.1752
17601	0.1750
23870	0.1750
31050	0.1750
6701	0.1750
32107	0.1748
31161	0.1748
3541	0.1747
6372	0.1747
4615	0.1747
5943	0.1747
22586	0.1745
14541	0.1745
30581	0.1744
19880	0.1744
12151	0.1744
16268	0.1743
8268	0.1741
2895	0.1740
9761	0.1740
31167	0.1740
34703	0.1740
14040	0.1740
38036	0.1739
5504	0.1737
13283	0.1737
38892	0.1737
13638	0.1736
39132	0.1735
39018	0.1735
11532	0.1734
21826	0.1734
23296	0.1733
18541	0.1732
37666	0.1732
20191	0.1730
23481	0.1730
22047	0.1730
29836	0.1729
6317	0.1728
1956	0.1727
23419	0.1726
18166	0.1725
29771	0.1723
33908	0.1722
2082	0.1721
13302	0.1720
9131	0.1719
11250	0.1719
20236	0.1718
27151	0.1717
26307	0.1716
9010	0.1716
7453	0.1715
22236	0.1715
15414	0.1714
4804	0.1714
40000	0.1714
5470	0.1713
27546	0.1712
17296	0.1711
19252	0.1710
28325	0.1710
1220	0.1710
30506	0.1710
12275	0.1710
29842	0.1709
15616	0.1709
21132	0.1708
18934	0.1708
3179	0.1708
17223	0.1708
26640	0.1708
28670	0.1708
3836	0.1706
39857	0.1706
28244	0.1706
1932	0.1706
22914	0.1706
25226	0.1705
32030	0.1705
2035	0.1704
18532	0.1703
17444	0.1703
16891	0.1703
20419	0.1702
35398	0.1702
17373	0.1702
35473	0.1701
31421	0.1701
14586	0.1701
16873	0.1700
11550	0.1700
31111	0.1700
9549	0.1699
24701	0.1698
6471	0.1698
13988	0.1698
36686	0.1697
32725	0.1697
32684	0.1697
40810	0.1696
25703	0.1695
26216	0.1695
40641	0.1694
7216	0.1693
36110	0.1693
8596	0.1693
33836	0.1692
33194	0.1690
1487	0.1689
35964	0.1689
34931	0.1688
10182	0.1688
33664	0.1687
30612	0.1687
36932	0.1685
33876	0.1685
22530	0.1684
35682	0.1684
29790	0.1684
31218	0.1683
1374	0.1683
31227	0.1682
35789	0.1678
19801	0.1678
7314	0.1677
29517	0.1677
14456	0.1676
9485	0.1675
35377	0.1675
20880	0.1674
40713	0.1673
7548	0.1673
39977	0.1673
3779	0.1672
33585	0.1672
6022	0.1672
22791	0.1672
21099	0.1671
24744	0.1670
10334	0.1669
21883	0.1669
24362	0.1669
13767	0.1669
22723	0.1667
30440	0.1667
32644	0.1667
25391	0.1665
19650	0.1664
17355	0.1662
5111	0.1661
33525	0.1661
26551	0.1660
6019	0.1659
23972	0.1658
14969	0.1658
17288	0.1658
4305	0.1657
16195	0.1656
13966	0.1654
102	0.1653
38779	0.1653
27862	0.1653
6165	0.1653
19847	0.1651
39588	0.1651
17392	0.1651
36647	0.1650
9925	0.1650
39469	0.1650
28455	0.1649
6566	0.1649
23846	0.1648
34599	0.1648
34161	0.1648
27832	0.1648
16030	0.1648
23479	0.1647
40726	0.1647
8398	0.1646
1016	0.1646
28072	0.1645
1826	0.1643
35744	0.1643
16962	0.1643
26593	0.1642
27098	0.1642
22180	0.1642
15008	0.1640
19907	0.1640
24084	0.1639
34348	0.1639
34954	0.1639
5748	0.1637
30349	0.1637
24656	0.1637
39510	0.1636
7088	0.1635
2411	0.1633
2385	0.1633
24395	0.1632
7028	0.1632
212	0.1632
12517	0.1631
7060	0.1631
31308	0.1630
9895	0.1628
8521	0.1628
26064	0.1628
28633	0.1628
15746	0.1628
10335	0.1628
11450	0.1627
4608	0.1627
34914	0.1627
12164	0.1626
2354	0.1626
13203	0.1624
16328	0.1624
22653	0.1624
29468	0.1623
31026	0.1623
36888	0.1622
17891	0.1622
15703	0.1622
27770	0.1622
35626	0.1621
15608	0.1621
21325	0.1620
23136	0.1620
18019	0.1620
2069	0.1620
36669	0.1618
28899	0.1618
31743	0.1616
6932	0.1616
36063	0.1616
15828	0.1614
31349	0.1614
27459	0.1614
25129	0.1612
25786	0.1612
6432	0.1612
1754	0.1611
11169	0.1611
5776	0.1609
27053	0.1609
10879	0.1607
23744	0.1607
34448	0.1606
27328	0.1605
24706	0.1605
12264	0.1603
19337	0.1603
38901	0.1603
34869	0.1603
4771	0.1602
15089	0.1602
20883	0.1601
18628	0.1601
38894	0.1599
32909	0.1599
37835	0.1598
4909	0.1598
8167	0.1598
20362	0.1598
18338	0.1598
21329	0.1598
9350	0.1598
21263	0.1597
22184	0.1596
40409	0.1594
15007	0.1594
28481	0.1594
16524	0.1593
39283	0.1593
22815	0.1593
16222	0.1592
30769	0.1592
20423	0.1592
34955	0.1591
16782	0.1591
6065	0.1591
28056	0.1591
19771	0.1589
29274	0.1588
19664	0.1588
28381	0.1588
25902	0.1587
23500	0.1587
1705	0.1586
11289	0.1586
28404	0.1585
10507	0.1585
39104	0.1583
12392	0.1581
3874	0.1580
20227	0.1580
26341	0.1580
30691	0.1579
40883	0.1577
5237	0.1576
34781	0.1576
3494	0.1575
31952	0.1575
39583	0.1574
34483	0.1574
14232	0.1573
20306	0.1573
2336	0.1572
30110	0.1572
17153	0.1572
32687	0.1571
19203	0.1570
23144	0.1570
35753	0.1569
15773	0.1569
14319	0.1568
32694	0.1566
20081	0.1566
10131	0.1566
26389	0.1566
27335	0.1565
7143	0.1564
4261	0.1563
31907	0.1562
11129	0.1562
29173	0.1562
13744	0.1561
10737	0.1561
4871	0.1560
39788	0.1559
18174	0.1559
14374	0.1558
28182	0.1558
34190	0.1556
16607	0.1556
12609	0.1556
28596	0.1555
27062	0.1555
35618	0.1554
29342	0.1552
17906	0.1551
33874	0.1550
4875	0.1550
15381	0.1550
7532	0.1549
5676	0.1549
22330	0.1548
24121	0.1547
37975	0.1546
4572	0.1546
30768	0.1546
3464	0.1544
40397	0.1544
25564	0.1543
1731	0.1542
17188	0.1541
42	0.1541
30806	0.1540
16177	0.1540
25504	0.1540
29507	0.1539
4145	0.1539
3507	0.1539
19478	0.1538
26811	0.1537
12143	0.1537
33583	0.1536
39711	0.1536
24351	0.1535
36480	0.1534
16050	0.1533
16131	0.1533
25655	0.1532
34508	0.1532
22317	0.1531
8052	0.1531
9456	0.1531
25295	0.1530
5755	0.1530
25831	0.1530
34400	0.1530
16569	0.1529
27283	0.1529
30976	0.1527
24038	0.1527
8927	0.1526
11155	0.1525
33028	0.1525
21286	0.1525
11275	0.1524
40150	0.1522
39336	0.1522
9150	0.1521
15379	0.1521
29572	0.1521
27740	0.1521
29422	0.1521
6393	0.1520
1183	0.1520
33608	0.1520
26903	0.1518
36274	0.1518
1562	0.1518
5696	0.1517
15928	0.1516
5951	0.1516
36340	0.1515
10152	0.1514
17189	0.1514
10590	0.1513
18378	0.1513
2194	0.1512
6420	0.1512
21807	0.1511
25769	0.1511
31335	0.1510
5898	0.1509
3871	0.1509
3719	0.1509
16492	0.1509
3442	0.1509
23949	0.1509
3219	0.1507
30277	0.1507
7517	0.1505
13909	0.1504
32244	0.1504
39669	0.1504
6976	0.1504
8294	0.1504
40427	0.1503
39799	0.1502
3304	0.1502
35775	0.1501
29892	0.1498
20200	0.1497
20821	0.1497
21347	0.1496
8838	0.1496
35876	0.1496
25776	0.1496
27082	0.1495
15317	0.1494
